,Unnamed: 0,user_id,location,age,isbn,rating,book_title,book_author,year_of_publication,publisher,img_m,Summary,Language,Category,city,state,country
78,106,7346,"sunnyvale, california, usa",49.0,0440234743,9,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,Fiction,sunnyvale,california,usa
79,107,7352,"houston, texas, usa",53.0,0440234743,8,The Testament,John Grisham,1999.0,Dell,http://images.amazon.com/images/P/0440234743.01.MZZZZZZZ.jpg,"A suicidal billionaire, a burnt-out Washington litigator, and a woman
who has forsaken technology to work in the wilds of Brazil are all
brought together by an astounding mystery of the testament",en,Fiction,houston,texas,usa
80,520,9,"germantown, tennessee, usa",34.74389988072476,0452264464,6,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,germantown,tennessee,usa
81,521,3373,"elk grove, california, usa",30.0,0452264464,10,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,elk grove,california,usa
82,522,4781,"manchester, new hampshire, usa",47.0,0452264464,8,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,manchester,new hampshire,usa
83,523,5555,"perigny, poitou-charentes, france",34.74389988072476,0452264464,9,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,perigny,poitou-charentes,france
84,524,6026,"bangor, maine, usa",34.74389988072476,0452264464,8,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,bangor,maine,usa
85,525,6242,"calgary, alberta, canada",34.74389988072476,0452264464,5,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,calgary,alberta,canada
86,526,7210,"rothesay, new brunswick, canada",34.74389988072476,0452264464,8,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,rothesay,new brunswick,canada
87,527,8362,"los angeles, california, usa",28.0,0452264464,8,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,los angeles,california,usa
88,528,8570,"rochester, new york, usa",23.0,0452264464,8,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,rochester,new york,usa
89,529,11104,"wyncote, pennsylvania, usa",34.74389988072476,0452264464,10,Beloved (Plume Contemporary Fiction),Toni Morrison,1994.0,Plume,http://images.amazon.com/images/P/0452264464.01.MZZZZZZZ.jpg,"Staring unflinchingly into the abyss of slavery, this novel transforms
history into a story as powerful as Exodus and as intimate as a
lullaby.",en,Fiction,wyncote,pennsylvania,usa
90,700,9,"germantown, tennessee, usa",34.74389988072476,0609804618,8,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,germantown,tennessee,usa
91,701,6910,"bothell, washington, usa",34.74389988072476,0609804618,9,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,bothell,washington,usa
92,702,7913,"mission hills, california, usa",43.0,0609804618,6,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,mission hills,california,usa
93,703,11676,"n/a, n/a, n/a",34.74389988072476,0609804618,7,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,,,
94,704,58516,"rocky river, ohio, usa",30.0,0609804618,9,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,rocky river,ohio,usa
95,705,59971,"kingwood, texas, usa",27.0,0609804618,8,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,kingwood,texas,usa
96,706,60244,"alvin, texas, usa",47.0,0609804618,8,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,alvin,texas,usa
97,707,79089,"nickerson, kansas, usa",29.0,0609804618,6,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,nickerson,kansas,usa
98,708,98758,"calgary, alberta, canada",25.0,0609804618,9,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,calgary,alberta,canada
99,709,113817,"melbourne, victoria, australia",25.0,0609804618,8,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,The Onion,1999.0,Three Rivers Press,http://images.amazon.com/images/P/0609804618.01.MZZZZZZZ.jpg,"The staff of The Onion presents a satirical collection of mock
headlines and news stories, including an account of the Pentagon&#39;s
development of an A-bomb-resistant desk for schoolchildren",en,Humor,melbourne,victoria,australia
100,719,10,"albacete, wisconsin, spain",26.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,albacete,wisconsin,spain
101,720,3675,"barcelona, catalunya, spain",24.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,barcelona,catalunya,spain
102,721,6366,"madrid, madrid, spain",20.0,1841721522,7,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,madrid,madrid,spain
103,722,11676,"n/a, n/a, n/a",34.74389988072476,1841721522,10,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,,,
104,723,13872,"barcelona, catalunya, spain",17.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,barcelona,catalunya,spain
105,724,16654,"málaga, andalucia, spain",35.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,málaga,andalucia,spain
106,725,16673,"cadiz, cadiz, spain",30.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,cadiz,cadiz,spain
107,726,17183,"zaragoza, zaragoza, spain",23.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,zaragoza,zaragoza,spain
108,727,18384,"palma de mallorca, baleares, spain",37.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,palma de mallorca,baleares,spain
109,728,55217,"vigo, pontevedra, spain",26.0,1841721522,8,New Vegetarian: Bold and Beautiful Recipes for Every Occasion,Celia Brooks Brown,2001.0,Ryland Peters & Small Ltd,http://images.amazon.com/images/P/1841721522.01.MZZZZZZZ.jpg,"In New Vegetarian Celia Brooks Brown presents an innovative approach
to vegetarian cooking.",en,Cooking,vigo,pontevedra,spain
110,756,12,"fort bragg, california, usa",34.74389988072476,1879384493,10,If I'd Known Then What I Know Now: Why Not Learn from the Mistakes of Others? : You Can't Afford to Make Them All Yourself,J. R. Parrish,2003.0,Cypress House,http://images.amazon.com/images/P/1879384493.01.MZZZZZZZ.jpg,"Provides advice on ways to succeed in business, finance, careers,
dating, marriage, school, and getting along with others.",en,Reference,fort bragg,california,usa
111,757,64632,"danville, california, usa",19.0,1879384493,8,If I'd Known Then What I Know Now: Why Not Learn from the Mistakes of Others? : You Can't Afford to Make Them All Yourself,J. R. Parrish,2003.0,Cypress House,http://images.amazon.com/images/P/1879384493.01.MZZZZZZZ.jpg,"Provides advice on ways to succeed in business, finance, careers,
dating, marriage, school, and getting along with others.",en,Reference,danville,california,usa
112,758,67997,"lincoln city, oregon, usa",53.0,1879384493,8,If I'd Known Then What I Know Now: Why Not Learn from the Mistakes of Others? : You Can't Afford to Make Them All Yourself,J. R. Parrish,2003.0,Cypress House,http://images.amazon.com/images/P/1879384493.01.MZZZZZZZ.jpg,"Provides advice on ways to succeed in business, finance, careers,
dating, marriage, school, and getting along with others.",en,Reference,lincoln city,oregon,usa
113,759,14,"mediapolis, iowa, usa",34.74389988072476,0061076031,5,Mary-Kate & Ashley Switching Goals (Mary-Kate and Ashley Starring in),Mary-Kate & Ashley Olsen,2000.0,HarperEntertainment,http://images.amazon.com/images/P/0061076031.01.MZZZZZZZ.jpg,"Problems arise when identical twins Emma and Sam switch places in
order to solve each other&#39;s problems, and the girls worry that
things will only get worse if the truth about their plan is revealed.",en,Juvenile Fiction,mediapolis,iowa,usa
